"ID","Year","Contact.Status","Admission.Substatus","Major.Interest","ACT","GPA","Date.App.Submitted","Date.App.Completed","Legacy","Co.Curricular","Gender","Ethnicity","Religious.Preference","HS.Name","City","State","Zip","Number.Campus.Visits","Royal15","Royal.ID","First.Visit","Last.Visit","Ind.Visit","Group.Visit","Schol.Visit","Award.Status","Comprehensive.Cost","Total.Gift","Total.Institutional.Gift","Gross.Need","Scholarship.Status"
"App ID-112806","2011 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",19,2.85,"12/13/2010","","","Baseball","Female","White","Not Reported","Alexandria Area HS","Alexandria","MN","56308",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112807","2011 Fall",": Deposit","Paid","Nursing",28,3.9,"11/24/2010","","","Baseball; Service-Learning","Female","White","Catholic","Cathedral HS","St Cloud","MN","56301",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112808","2011 Fall",": Cancel","Cancel: Admit","Spanish",32,3.65,"12/21/2010","","","Baseball","Female","White","Not Reported","Minnetonka HS","Minnetonka","MN","55345",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112809","2011 Fall",": Cancel","Cancel: Admit","Nursing",25,3.99,"11/12/2010","","","Baseball","Female","","Not Reported","Mount Vernon HS","Woonsocket","SD","57385",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112811","2012 Fall",": Deposit","Paid","Undecided",26,3.77,"11/16/2011","","","Band; Cross Country; Ministry; Track & Field","Male","White","Lutheran (ELCA)","Lakeview HS","Cottonwood","MN","56229-2110",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112812","2011 Fall",": Cancel","Cancel: Admit","Undecided",23,4,"9/21/2010","","","ROTC; Wrestling","Male","American Indian or Alaska Native","Catholic","Turtle Mountain Cmnty HS","Rolla","ND","58367",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112813","2011 Fall",": Cancel","Cancel: Admit","Undecided",28,4,"10/4/2010","","","Ministry; Service-Learning","Male","White","Lutheran (ELCA)","Cambridge-Isanti HS","Cambridge","MN","55008",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112814","2011 Fall",": Cancel","Cancel: Admit","Pre-Pharmacy",24,3.92,"10/4/2010","","","Choir; Journalism/Writing; Ministry; Other; Service-Learning","Female","White","Lutheran (ELCA)","Mayo HS","Rochester","MN","55904",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112816","2011 Fall",": Cancel","Cancel: Admit","Accounting",21,2.99,"9/27/2010","","","","Female","Black or African-American","Baptist (American)","Messmer HS","Milwaukee","WI","53209",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112817","2011 Fall",": Cancel","Cancel: Admit","Exercise Science",21,3.25,"4/12/2011","","","Hockey","Female","White","American Lutheran Church","Jefferson HS","Newport","MI","48166",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112818","2011 Fall",": Cancel","Cancel: Admit","Nursing",24,3.27,"9/27/2010","","","Baseball","Female","White","Lutheran (Other)","Central HS","Aberdeen","SD","57401",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112819","2011 Fall",": Cancel","Cancel: Admit","Pre-Medicine",25,3.64,"9/22/2010","","","Football; ROTC","Male","White","Lutheran (Other)","Frazee HS","Frazee","MN","56544",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112820","2011 Fall",": Deposit","Paid","Undecided",18,3.05,"11/15/2010","","","Wrestling","Male","Multiracial","Lutheran (Church of Brethren)","Sidney HS","Sidney","MT","59270",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112822","2012 Fall",": Deposit","Paid","Nursing",21,3.39,"12/16/2011","","","","Female","White","American Lutheran Church","West Fargo HS","Horace","ND","58047-9541",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112823","2011 Fall",": Cancel","Cancel: Admit","Elementary Education",21,3.32,"12/13/2010","","","Band; Journalism/Writing","Female","White","American Lutheran Church","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112824","2012 Fall",": Deposit","Paid","Accounting",22,3.04,"11/28/2011","","","Choir","Male","White","United Methodist","Staples Motley HS","Staples","MN","56479",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112825","2012 Fall",": Deposit","Paid","Pre-Medicine",30,3.72,"9/20/2011","","","Service-Learning; Track & Field","Male","White","Lutheran (ELCA)","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112826","2011 Fall",": Cancel","Cancel: Admit","Nursing",30,3.83,"12/7/2010","","","Band; Choir; Journalism/Writing; Ministry; Other","Female","White","United Methodist","Mankato West HS","Mankato","MN","56001",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112827","2012 Fall",": Cancel","Cancel: Admit","Elementary Education",23,3.72,"11/4/2011","","","Band; Ministry","Female","White","Lutheran (Missouri Synod)","Edina HS","Edina","MN","55435",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112828","2011 Fall",": Cancel","Cancel: Admit","Pre-Medicine",28,3.55,"11/19/2010","","","Football; Student Government","Male","White","Lutheran (Missouri Synod)","Saint Francis HS","Isanti","MN","55040-5200",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112829","2013 Fall",": Cancel","Cancel: Admit","History",29,3.99,"8/21/2012","","","Band; Cultural/Ethnic Clubs; Ministry; Other; Radio/TV","Male","White","Protestant (No Denomination)","Osseo HS","Maple Grove","MN","55311",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112830","2011 Fall",": Cancel","Cancel: Admit","Business",23,3.56,"11/15/2010","","","Baseball; Track & Field","Male","White","Not Reported","Osseo HS","Maple Grove","MN","55369",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112831","2012 Fall",": Cancel","Cancel: Deposit","Elementary Education",23,2.96,"9/30/2011","","","Dance; Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Irondale Sr HS","New Brighton","MN","55112",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112832","2012 Fall",": Deposit","Paid","Pre-Pharmacy",29,3.94,"10/14/2011","","","Band","Female","White","Catholic","Apollo HS","St Joseph","MN","56374",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112833","2011 Fall",": Cancel","Cancel: Deposit","Undecided",25,3.13,"10/29/2010","","","Band; Choir; Ministry; Other; Radio/TV","Female","White","Lutheran (ELCA)","Kennedy Secondary School","Fergus Falls","MN","56537",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112835","2011 Fall",": Deposit","Paid","Physical Education",21,3.86,"10/19/2010","","","Band; Golf","Female","White","Lutheran (ELCA)","Eastview HS","Eagan","MN","55122",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112836","2012 Fall",": Cancel","Cancel: Admit","Undecided",25,3.87,"8/17/2011","","","Volleyball","Female","White","Lutheran (Missouri Synod)","Prior Lake HS","Prior Lake","MN","55372",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112837","2013 Fall",": Cancel","Cancel: Admit","Chemistry",30,3.97,"7/23/2012","","","Band; Baseball; Cross Country; Ministry; Other","Male","White","Not Reported","Jordan HS","Jordan","MN","55352",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112838","2011 Fall",": Deposit","Paid","Nursing",19,3.91,"11/18/2010","","","Tennis; Track & Field","Female","White","Catholic","Staples Motley HS","Staples","MN","56479",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112839","2012 Fall",": Cancel","Cancel: Admit","Undecided",26,3.44,"1/30/2012","","","","Male","White","Lutheran (ELCA)","Coronado HS","Henderson","NV","89074",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112840","2012 Fall",": Deposit","Paid","Undecided",27,3.75,"10/13/2011","","","Band; Choir; Cross Country; Ministry; Other","Female","White","Lutheran (ELCA)","Davies HS Fargo","Fargo","ND","58104-7037",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112841","2012 Fall",": Cancel","Cancel: Deposit","Journalism: Multimedia",20,3.68,"9/2/2011","","","Band; Journalism/Writing; Ministry; Other; Radio/TV","Female","White","Catholic","Hysham HS","Hysham","MT","59038",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112842","2012 Fall",": Deposit","Paid","Nursing",24,3.63,"8/26/2011","","","Choir; Journalism/Writing; Service-Learning","Female","White","Lutheran (ELCA)","North HS","Fargo","ND","58102",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112843","2013 Fall",": Deposit","Paid","Undecided",30,3.96,"7/3/2012","","","Ministry; Service-Learning","Female","White","Church of Christ","Billings Central Catholic HS","Billings","MT","59106",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112844","2013 Fall",": Deposit","Paid","Elementary Education",29,3.9,"7/11/2012","","","Choir; Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Grafton HS","Drayton","ND","58225",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112845","2013 Fall",": Cancel","Cancel: Deposit","Nursing",28,3.84,"8/15/2012","","","","Female","White","Lutheran (ELCA)","South HS","Fargo","ND","58103",1,0,NA,2013-03-11,2013-03-11,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-112846","2012 Fall",": Deposit","Paid","Nursing",25,3.57,"11/7/2011","","","Choir","Female","Prefer not to respond","Catholic","Davies HS Fargo","Fargo","ND","58103",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112847","2011 Fall",": Cancel","Cancel: Admit","Sociology",0,NA,"11/22/2010","","","","Female","","Not Reported","Messmer HS","Milwaukee","WI","53209",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112848","2011 Fall",": Cancel","Cancel: Deposit","Food/Nutrition/Dietetics",25,3.7,"10/18/2010","","","","Female","","Not Reported","Nevis HS","Nevis","MN","56467",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112849","2011 Fall",": Cancel","Cancel: Admit","Pre-Medicine",28,2.39,"10/20/2010","","","ROTC","Male","White","Catholic","Cretin-Derham Hall","Roseville","MN","55113",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112850","2012 Fall",": Cancel","Cancel: Admit","Nursing",23,3.64,"12/1/2011","","","Service-Learning; Speech; Student Government","Female","White","Not Reported","Two Harbors HS","Two Harbors","MN","55616-0611",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112851","2011 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",24,3.91,"11/29/2010","","","Football","Male","White","Not Reported","Woodbury Central HS","Moville","IA","51039",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112852","2011 Fall",": Cancel","Cancel: Admit","Business - Organizational Leadership",0,3.31,"11/2/2010","","","Hockey","Female","White","No Affiliation","Missisquoi Valley Union HS","Franklin","VT","05457",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112853","2011 Fall",": Deposit","Paid","Undecided",29,3.8,"10/22/2010","","","Cross Country; Ministry; Service-Learning","Male","White","Lutheran (ELCA)","Eastview HS","Eagan","MN","55122",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112854","2011 Fall",": Deposit","Paid","Business - Organizational Leadership",0,3.92,"10/22/2010","","","Debate","Female","White","Baptist (Conference)","Eastview HS","Rosemount","MN","55068",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112904","2011 Fall",": Cancel","Cancel: Admit","Art: Graphic Design",29,3.16,"11/15/2010","","","","Male","White","Not Reported","Perham HS","Dent","MN","56528",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112906","2011 Fall",": Cancel","Cancel: Admit","Chemistry",0,NA,"4/30/2011","","","","Male","White","Protestant (No Denomination)","Burnsville Sr HS","Savage","MN","55378",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112908","2011 Fall",": Deposit","Paid","Music",27,3.79,"11/12/2010","","","","Female","White","Baptist (American)","Rapid City Central High","Rapid City","SD","57701",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112910","2011 Fall",": Cancel","Cancel: Deposit","Pre-Medicine",31,3.98,"10/20/2010","","","Hockey","Male","White","Catholic","Willmar Sr HS","Willmar","MN","56201-5173",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112911","2011 Fall",": Cancel","Cancel: Admit","Undecided",21,3.07,"10/22/2010","","","Band; Choir; Journalism/Writing; Ministry; Other","Female","White","Catholic","South HS","Fargo","ND","58103-4315",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112912","2013 Fall",": Deposit","Paid","Global Studies",25,3.81,"8/23/2012","","","Band; Choir; Cultural/Ethnic Clubs; Ministry; Other","Female","White","Lutheran (ELCA)","Mandan HS","Mandan","ND","58554-8506",1,0,NA,2013-01-15,2013-01-15,0,0,1,NA,NA,NA,NA,NA,NA
"App ID-112913","2012 Fall",": Cancel","Cancel: Deposit","Psychology",33,3.98,"6/13/2011","","","Ministry; Service-Learning","Female","White","Lutheran (ELCA)","Lincoln East HS","Lincoln","NE","68526-9548",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112914","2011 Fall",": Cancel","Cancel: Admit","History",25,3.7,"11/29/2010","","","Choir; Speech; Theatre","Male","White","Lutheran (Other)","Decorah HS","Decorah","IA","52101-1527",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112915","2011 Fall",": Deposit","Paid","Undecided",17,3.49,"9/27/2010","","","Baseball","Male","White","Evangelical Free","Zimmerman HS","Zimmerman","MN","55398",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112916","2011 Fall",": Cancel","Cancel: Admit","Undecided",31,3.97,"9/27/2010","","","Choir; Service-Learning; Theatre","Female","White","American Lutheran Church","Choteau HS","Choteau","MT","59422",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112917","2011 Fall",": Deposit","Paid","Undecided",21,3.73,"9/27/2010","","","Ministry; Service-Learning","Female","White","Catholic","White Bear Lake Area HS","White Bear Lake","MN","55110",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112918","2012 Fall",": Cancel","Cancel: Admit","International Business",24,3.35,"10/10/2011","","","","Female","Multiracial","Not Reported","Croton-Harmon HS","Croton on Hudson","NY","10520",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112919","2012 Fall",": Deposit","Paid","Undecided",28,3.83,"8/17/2011","","","Band","Female","White","Presbyterian (United)","Little Falls Cmnty HS","Little Falls","MN","56345",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112920","2011 Fall",": Deposit","Paid","Undecided",24,3.67,"12/8/2010","","","Volleyball","Female","White","American Lutheran Church","Simley High School","S St Paul","MN","55075",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112921","2012 Fall",": Deposit","Paid","Nursing",30,3.48,"11/7/2011","","","Band; Soccer; Track & Field","Female","White","No Affiliation","Roseville Area HS","Roseville","MN","55113",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112922","2011 Fall",": Deposit","Paid","Business - Organizational Leadership",18,3.64,"10/4/2010","","","Track & Field; Volleyball","Female","White","Catholic","Braham Area HS","Stanchfield","MN","55080",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112923","2011 Fall",": Cancel","Cancel: Admit","Nursing",18,2.73,"11/3/2010","","","","Female","Black or African-American","No Affiliation","Milwaukee HS of The Arts","Milwaukee","WI","53225",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112924","2011 Fall",": Cancel","Cancel: Admit","Nursing",24,3.92,"11/15/2010","","","Cross Country; Track & Field","Female","White","Catholic","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112925","2012 Fall",": Cancel","Cancel: Admit","Nursing",28,4,"10/11/2011","","","Choir; Journalism/Writing; Track & Field","Female","White","Lutheran (ELCA)","Eagan HS","Eagan","MN","55123",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112926","2011 Fall",": Cancel","Cancel: Admit","Elementary Education",20,2.85,"10/26/2010","","","Cross Country; Track & Field","Female","White","Lutheran (ELCA)","Oakes HS","Oakes","ND","58474",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112927","2011 Fall",": Cancel","Cancel: Admit","Nursing",22,2.96,"3/21/2011","","","Cross Country; Track & Field","Female","White","Catholic","West Fargo HS","West Fargo","ND","58078",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112928","2011 Fall",": Deposit","Paid","Undecided",22,3.36,"10/25/2010","","","","Female","White","Lutheran (ELCA)","Little Falls Cmnty HS","Little Falls","MN","56345",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112929","2011 Fall",": Cancel","Cancel: Admit","Pre-Law",20,3.38,"11/30/2010","","","Cross Country; Track & Field","Female","White","Not Reported","South HS","Fargo","ND","58104-3920",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112930","2011 Fall",": Cancel","Cancel: Admit","Elementary Education",24,3.6,"12/1/2010","","","Cross Country; Track & Field","Female","White","Not Reported","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112932","2011 Fall",": Deposit","Paid","Exercise Science",25,3.88,"1/11/2011","","","Cross Country; Hockey; Track & Field","Female","White","Lutheran (Other)","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112933","2012 Fall",": Cancel","Cancel: Admit","Undecided",29,3.65,"9/16/2011","","","Choir; Radio/TV; Service-Learning","Female","White","Catholic","Wayzata HS","Plymouth","MN","55447",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112934","2011 Fall",": Cancel","Cancel: Admit","Pre-Physical Therapy",26,2.87,"3/17/2011","","","Hockey; Lacrosse","Female","White","Lutheran (ELCA)","Burnsville Sr HS","Savage","MN","55378",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112936","2011 Fall",": Cancel","Cancel: Admit","Accounting",27,3.71,"11/15/2010","","","Football","Male","","Not Reported","West De Pere HS","De Pere","WI","54115",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112937","2011 Fall",": Cancel","Cancel: Admit","Psychology",19,3.41,"12/14/2010","","","","Female","Hispanic or Latino","Catholic","Saddleback HS","Santa Ana","CA","92707",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112939","2012 Fall",": Cancel","Cancel: Admit","Chemistry",26,3.93,"10/13/2011","","","Cross Country; Service-Learning; Soccer; Track & Field","Female","White","American Lutheran Church","Davies HS Fargo","Fargo","ND","58104",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112940","2012 Fall",": Cancel","Cancel: Admit","Latin Education",24,3.72,"6/10/2011","","","Choir; Cultural/Ethnic Clubs; Journalism/Writing; Other; Service-Learning","Female","White","United Methodist","South HS","Fargo","ND","58103",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112941","2012 Fall",": Deposit","Paid","Art: Education",22,3.56,"11/4/2011","","","Art; Cross Country; Track & Field","Female","White","Lutheran (Other)","North HS","Fargo","ND","58102",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112943","2011 Fall",": Cancel","Cancel: Admit","Accounting",22,3.32,"3/21/2011","","","Football; Hockey","Male","White","Lutheran (Other)","South HS","Horace","ND","58047",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112944","2012 Fall",": Deposit","Paid","Physical Education",22,3.63,"7/13/2011","","","Art; Band; Choir; Ministry; Other","Male","White","Lutheran (ELCA)","Hawley HS","Hawley","MN","56549",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112945","2011 Fall",": Cancel","Cancel: Admit","Undecided",29,4,"12/7/2010","","","","Female","White","Catholic","Detroit Lakes HS","Detroit Lakes","MN","56501",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112946","2011 Fall",": Cancel","Cancel: Admit","Math",27,3.78,"1/24/2011","","","","Female","White","Lutheran (ELCA)","Detroit Lakes HS","Detroit Lakes","MN","56501",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112947","2012 Fall",": Cancel","Cancel: Admit","Pre-Physical Therapy",25,3.9,"11/15/2011","","","Baseball; Football; Track & Field; Wrestling","Male","White","Catholic","Breckenridge HS","Breckenridge","MN","56520-9669",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112948","2012 Fall",": Deposit","Paid","Nursing",23,3.53,"1/25/2012","","","Baseball; Football; Student Government","Male","White","Lutheran (ELCA)","Dilworth-Glyndon-Felton HS","Dilworth","MN","56529",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112949","2012 Fall",": Deposit","Paid","Undecided",21,2.86,"10/24/2011","","","Choir; Journalism/Writing; Ministry; Other; Radio/TV","Female","White","Lutheran (Missouri Synod)","Breckenridge HS","Breckenridge","MN","56520-1325",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112950","2012 Fall",": Cancel","Cancel: Admit","Undecided",29,3.98,"12/12/2011","","","Volleyball","Female","White","Lutheran (Missouri Synod)","Lake Park/Audubon HS","Lake Park","MN","56554",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112951","2012 Fall",": Cancel","Cancel: Admit","Nursing",26,3.97,"11/21/2011","","","Choir; Track & Field","Male","White","Catholic","Bertha-Hewitt HS","Eagle Bend","MN","56446",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112952","2011 Fall",": Cancel","Cancel: Admit","Elementary Education",29,3.54,"1/11/2011","","","Choir; Journalism/Writing; Ministry","Female","White","Lutheran (ELCA)","Rocky Mountain High School","Fort Collins","CO","80526",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112953","2011 Fall",": Cancel","Cancel: Admit","Political Science",26,3.75,"11/8/2010","","","","Male","White","Lutheran (Other)","Watertown-Mayer HS","Montrose","MN","55363",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112954","2011 Fall",": Cancel","Cancel: Admit","Nursing",19,2.94,"11/9/2010","","","Band; Ministry; Orchestra","Female","White","Christian","Moorhead HS","Moorhead","MN","56560",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-112955","2012 Fall",": Cancel","Cancel: Admit","Pre-Physical Therapy",24,3.86,"11/7/2011","","","Football; Track & Field","Male","White","Lutheran (Missouri Synod)","Breckenridge HS","Breckenridge","MN","56520",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
