"ID","Year","ACT","GPA","HS.Percentile","Date.App.Submitted","Date.App.Completed","Date.Deposited","Zip","Royal15","Cost.of.Attendance","Total.Gift","Total.Institutional.Gift","Gross.Need","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator"
"App ID-186624","2015 Fall",31,3.83,82,"2015-03-09","2015-03-16","2015-04-17",55309,0,43064,48823,33490,0,"2015-04-15","2015-06-16","2015-03-18",NA,179.03,75287,18758,0.952,37,0.002,857,0,0,0,0,1,0,0,0
"App ID-186628","2016 Fall",27,3.85,92,"2015-09-01","2015-09-08",NA,55330,0,44668,21500,21500,10424,"2016-02-23","2016-03-11","2016-02-01",NA,186.59,76504,36989,0.9383,82,0.0022,NA,1,0,1,0,0,0,1,1
"App ID-186632","2015 Fall",27,3.54,59,"2015-03-10","2015-04-14",NA,55124,0,NA,0,0,0,NA,NA,NA,NA,225.52,80609,49911,0.838,142,0.0028,2056,0,0,0,1,0,0,0,0
"App ID-186644","2015 Fall",30,3.93,98,"2015-03-10","2015-03-18",NA,56501,0,NA,0,0,0,NA,NA,NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,1,0,0,0,1
"App ID-186736","2016 Fall",21,3.17,52,"2015-12-22","2016-01-08",NA,55944,1,NA,0,0,0,NA,NA,NA,NA,275.33,70984,7208,0.9877,15,0.0021,568,0,0,0,1,0,0,0,1
"App ID-186750","2016 Fall",34,3.92,0,"2015-10-07","2015-10-08",NA,55125,0,44668,25710,25710,26511,"2016-02-05","2016-03-07","2016-02-01",NA,228.02,91259,43051,0.8276,120,0.0028,1715,1,0,0,0,0,0,0,1
"App ID-186764","2016 Fall",21,3.91,87,"2015-10-29","2015-11-02",NA,56201,0,NA,0,0,0,NA,NA,NA,NA,146.11,46132,22990,0.8633,137,0.006,NA,0,0,0,0,0,0,0,1
"App ID-186812","2016 Fall",20,3.39,60,"2015-10-31","2015-11-06","2016-01-05",55362,0,44668,29601,13850,47758,"2016-03-01","2016-03-28",NA,NA,178.2,76161,19010,0.9317,41,0.0022,1087,1,0,0,0,1,0,1,1
"App ID-186827","2016 Fall",21,3.9,0,"2016-01-04","2016-03-01",NA,53144,1,NA,0,0,0,NA,NA,NA,NA,523.71,51620,27207,0.799,NA,NA,NA,1,0,0,0,0,0,0,1
"App ID-186835","2016 Fall",30,3.61,71,"2015-10-02","2015-10-14","2016-01-29",56071,0,44668,0,0,0,"2016-04-27",NA,"2016-02-01",NA,221.58,71803,12123,0.9795,16,0.0013,1111,1,0,0,1,1,1,0,1
"App ID-186848","2016 Fall",23,3.29,62,"2015-09-18","2015-09-29","2016-03-03",55124,0,44668,13000,13000,13268,"2016-03-01","2016-03-15",NA,NA,225.52,80609,49911,0.838,142,0.0028,2056,1,0,0,0,1,0,0,0
"App ID-186889","2015 Fall",24,3.94,89,"2015-03-23","2015-03-22","2015-04-13",56514,0,43064,31853,20520,0,"2015-04-10","2015-04-27",NA,NA,22.18,59565,3706,0.9617,48,0.013,223,0,1,0,1,1,0,0,0
"App ID-186909","2016 Fall",18,3,55,"2015-09-17","2015-09-17",NA,55427,0,44668,0,0,0,"2016-04-01",NA,NA,NA,207.09,65924,22915,0.7846,77,0.0034,1789,0,0,0,1,0,0,0,1
"App ID-186923","2015 Fall",21,3.02,87,"2015-03-15","2015-03-30",NA,38109,0,NA,0,0,0,NA,NA,NA,NA,886.58,29648,46265,0.0215,NA,NA,NA,0,0,0,0,0,1,0,0
"App ID-186927","2016 Fall",31,3.94,0,"2015-10-07","2015-10-14","2016-05-03",55803,0,44668,28598,27660,34384,"2016-02-04","2016-03-09","2016-02-01",NA,219.29,70573,16947,0.9526,37,0.0022,NA,1,0,1,0,1,0,0,0
"App ID-186950","2016 Fall",30,3.98,95,"2015-09-22","2015-10-12",NA,56087,0,44668,27564,21200,44904,"2016-02-17","2016-03-22","2016-02-01","2016-03-08",200.66,46275,3115,0.9669,5,0.0016,176,0,0,0,1,0,0,0,1
"App ID-186964","2015 Fall",26,3.79,83,"2015-04-06","2015-04-13","2015-05-27",55810,0,NA,0,0,0,NA,NA,NA,NA,213.48,60327,8790,0.9711,18,0.002,626,0,1,0,1,1,0,0,0
"App ID-186974","2016 Fall",32,4,99,"2015-11-11","2015-11-30",NA,40409,0,44668,16500,16500,0,"2016-02-04","2016-03-04","2016-02-01",NA,908.06,33695,3922,0.9742,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-187079","2016 Fall",0,3.39,86,"2015-12-08","2015-12-09",NA,93305,1,44668,0,0,45225,"2016-02-08",NA,NA,NA,1393.21,29812,37871,0.6691,NA,NA,NA,0,0,0,1,0,0,0,1
"App ID-187081","2016 Fall",20,3.23,21,"2016-03-10","2016-03-28",NA,79714,1,NA,0,0,0,NA,NA,NA,NA,NA,61250,16126,0.9139,NA,NA,NA,0,0,0,1,0,0,0,1
"App ID-187209","2015 Fall",24,3.19,0,"2015-03-19","2015-03-20",NA,55014,0,NA,0,0,0,NA,NA,NA,NA,209.93,81875,27654,0.8955,63,0.0023,2017,0,0,0,0,0,0,0,0
"App ID-187223","2015 Fall",27,3.73,84,"2015-03-23","2015-03-27",NA,55309,0,43064,26310,23450,36909,"2015-03-27","2015-04-07","2015-03-31",NA,179.03,75287,18758,0.952,37,0.002,857,0,0,0,1,0,0,0,0
"App ID-187231","2015 Fall",23,3.99,89,"2015-03-22","2015-04-01",NA,56301,0,NA,0,0,0,NA,NA,NA,NA,152.83,52693,32895,0.849,64,0.0019,NA,0,0,0,1,0,0,0,0
"App ID-187232","2016 Fall",20,3.36,59,"2015-10-07","2015-10-22",NA,59911,0,44668,26800,26800,40862,"2016-02-25","2016-03-14",NA,NA,809.27,53659,7677,0.9776,7,9e-04,78,0,0,0,0,0,0,0,0
"App ID-187237","2016 Fall",29,3.18,0,"2015-11-18","2015-12-08","2015-12-22",56425,1,44668,28582,22750,41392,"2016-04-06","2016-04-06",NA,NA,122.79,58310,7646,0.9912,71,0.0093,NA,1,0,0,1,1,0,1,1
"App ID-187257","2015 Fall",19,3.22,46,"2015-03-23","2015-03-27","2015-05-05",56571,0,43064,29603,14270,46054,"2015-04-01","2015-04-09",NA,NA,66.18,49514,1684,0.9697,10,0.0059,158,0,0,0,1,1,0,0,0
"App ID-187263","2015 Fall",21,3.23,73,"2015-03-24","2015-04-02","2015-04-27",58329,0,43064,26485,24760,42045,NA,"2015-04-07",NA,NA,203.76,25304,3119,0.1353,2,6e-04,NA,0,0,0,1,1,1,0,0
"App ID-187274","2016 Fall",22,3.23,56,"2015-12-01","2015-12-03","2016-01-05",56308,1,44668,28131,18660,45294,"2016-02-04","2016-04-11",NA,NA,94.45,51867,24208,0.9752,221,0.0091,1126,0,0,0,0,1,0,0,1
"App ID-187281","2015 Fall",20,3.76,81,"2015-03-30","2015-03-30",NA,56560,0,43064,0,0,40354,"2015-02-05",NA,NA,NA,0.64,53139,41737,0.9084,951,0.0228,1356,0,0,0,0,0,0,0,0
"App ID-187287","2016 Fall",31,3.86,93,"2015-10-02","2015-10-05",NA,55011,0,44668,21810,21810,22494,"2016-02-24","2016-03-14","2016-02-01",NA,198.31,90286,9991,0.944,9,9e-04,NA,1,0,1,0,0,0,1,1
"App ID-187303","2016 Fall",30,3.98,98,"2015-10-30","2015-11-10","2015-12-11",56560,0,NA,0,0,0,NA,NA,NA,NA,0.64,53139,41737,0.9084,951,0.0228,1356,0,0,1,0,1,0,0,1
"App ID-187307","2016 Fall",25,3.77,88,"2015-09-08","2015-09-21",NA,54002,0,44668,29600,29600,40748,"2016-02-25","2016-03-14",NA,NA,248.62,62432,6293,0.9592,6,0.001,NA,0,0,1,0,0,0,1,1
"App ID-187320","2015 Fall",29,3.79,79,"2015-03-26","2015-03-30",NA,52101,0,43064,0,0,22689,"2015-04-17",NA,"2015-03-31","2015-04-13",345.16,54528,13803,0.9602,NA,NA,NA,0,0,0,0,0,0,0,0
"App ID-187324","2015 Fall",21,2.97,46,"2015-03-27","2015-03-30",NA,48051,0,43064,25480,25480,40457,"2015-03-31","2015-04-01",NA,NA,740.86,67712,17014,0.8658,NA,NA,NA,0,0,0,1,0,1,0,0
"App ID-187395","2016 Fall",26,3.27,55,"2015-12-17","2015-12-17",NA,55426,1,44668,22160,22160,24626,"2016-03-22","2016-03-22",NA,NA,209.4,61211,25504,0.7832,79,0.0031,NA,1,0,1,1,0,0,0,1
"App ID-187520","2016 Fall",28,4.32,99,"2015-09-01","2015-09-21","2016-04-12",89815,0,44668,19000,19000,20062,"2016-02-17","2016-03-09","2016-02-01","2016-03-01",1031.74,92185,14984,0.9183,NA,NA,NA,0,1,0,0,1,0,1,1
"App ID-187521","2016 Fall",30,4.17,99,"2015-08-30","2015-09-18",NA,56303,0,NA,0,0,0,NA,NA,NA,NA,150.84,44773,25838,0.8779,46,0.0018,NA,0,1,0,0,0,0,0,0
"App ID-187538","2016 Fall",27,3.81,0,"2015-12-29","2015-12-30",NA,55346,1,44668,22000,22000,10051,"2016-02-05","2016-03-04","2016-02-01",NA,208.79,102603,16443,0.8942,62,0.0038,3007,0,0,0,0,0,1,0,1
"App ID-187555","2016 Fall",23,3.87,83,"2015-10-31","2015-11-03",NA,56721,0,44668,26600,26600,31154,"2016-03-28","2016-03-28",NA,NA,74.57,54440,10060,0.9302,32,0.0032,NA,0,1,1,0,0,0,1,1
"App ID-187579","2016 Fall",20,3.09,0,"2015-12-08","2015-12-10",NA,55412,1,44668,30193,22790,43229,"2016-03-15","2016-03-16",NA,NA,208.95,44056,21295,0.44,28,0.0013,NA,0,0,0,0,0,1,0,1
"App ID-187620","2016 Fall",27,3.46,61,"2015-09-22","2015-10-01","2015-12-10",56308,0,44668,17000,17000,14481,"2016-03-31","2016-04-01",NA,NA,94.45,51867,24208,0.9752,221,0.0091,1126,1,0,1,1,1,0,0,1
"App ID-187625","2016 Fall",31,3.99,99,"2016-03-11","2016-03-14",NA,55309,0,NA,0,0,0,NA,NA,NA,NA,179.03,75287,18758,0.952,37,0.002,857,0,0,0,0,0,0,0,1
"App ID-187626","2016 Fall",22,3.64,85,"2015-10-29","2015-11-17",NA,55303,0,44668,20390,20390,22660,"2016-02-05","2016-03-07",NA,NA,167.76,67734,46812,0.9024,98,0.0021,2157,0,0,0,0,0,0,0,1
"App ID-187631","2015 Fall",21,3.73,0,"2015-04-01","2015-04-17","2015-05-13",56537,0,43064,23420,23420,0,"2015-04-09","2015-04-28",NA,NA,51.75,49280,18677,0.9706,192,0.0103,NA,0,0,1,0,1,0,0,0
"App ID-187634","2016 Fall",32,4,98,"2015-10-30","2015-10-30",NA,58554,0,NA,0,0,0,NA,NA,NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,0,0,0,1,0,0,1,1
"App ID-187640","2016 Fall",21,3.29,45,"2015-10-30","2015-11-03","2016-05-02",58501,0,44668,25450,25450,37998,"2016-02-23","2016-04-12",NA,NA,189.73,57549,28730,0.9447,94,0.0033,NA,0,0,0,1,1,0,1,1
"App ID-187657","2015 Fall",18,3.34,60,"2015-04-03","2015-04-20","2015-06-15",55408,0,43064,30583,19250,46034,"2015-04-29","2015-06-25",NA,NA,212.91,45214,30883,0.6917,58,0.0019,NA,0,0,0,0,1,0,0,0
"App ID-187666","2016 Fall",0,2.93,0,"2015-12-16","2015-12-22",NA,98375,1,NA,0,0,0,NA,NA,NA,NA,1198.82,71132,28969,0.7291,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-187743","2016 Fall",26,3.47,74,"2015-09-10","2015-10-15",NA,58701,0,NA,0,0,0,NA,NA,NA,NA,231.24,59167,31844,0.9025,52,0.0016,NA,0,0,0,0,0,0,0,0
"App ID-187744","2016 Fall",26,4,99,"2015-08-18","2015-09-14","2016-03-30",58102,0,44668,30000,30000,22254,"2016-02-26","2016-04-22","2016-02-01",NA,2.66,41554,31233,0.8977,362,0.0116,1671,1,0,0,0,1,0,1,1
"App ID-187749","2016 Fall",29,3.58,65,"2016-03-17","2016-03-17",NA,54016,1,NA,0,0,0,NA,NA,NA,NA,233,82120,31257,0.951,40,0.0013,NA,1,0,0,1,0,0,0,1
"App ID-187752","2016 Fall",30,3.82,93,"2015-10-30","2015-11-09",NA,58078,0,NA,0,0,0,NA,NA,NA,NA,6.17,69383,28728,0.9095,310,0.0108,6335,0,0,0,0,0,0,0,1
"App ID-187779","2016 Fall",25,4,99,"2015-09-26","2015-10-06","2016-01-05",58102,0,NA,0,0,0,NA,NA,NA,NA,2.66,41554,31233,0.8977,362,0.0116,1671,0,0,1,1,1,0,1,1
"App ID-187792","2016 Fall",24,3.95,91,"2015-10-28","2015-10-30",NA,58103,0,NA,0,0,0,NA,NA,NA,NA,2.52,42616,48506,0.8627,521,0.0107,NA,0,0,0,0,0,0,0,0
"App ID-187798","2016 Fall",26,3.88,85,"2015-11-01","2015-11-06","2016-05-11",58270,0,NA,0,0,0,NA,NA,NA,NA,115.49,42316,1901,0.9579,9,0.0047,407,0,1,0,1,1,0,0,1
"App ID-187799","2016 Fall",24,3.49,70,"2015-08-10","2015-09-17","2015-10-12",58047,0,44668,0,0,0,"2016-03-17","2016-03-28",NA,NA,10.18,89458,3858,0.987,54,0.014,NA,0,0,0,0,1,0,1,1
"App ID-187805","2016 Fall",26,3.69,83,"2015-12-11","2015-12-11","2016-03-28",58102,1,44668,26130,26130,27509,"2016-02-23","2016-03-14",NA,NA,2.66,41554,31233,0.8977,362,0.0116,1671,0,0,0,0,1,0,1,1
"App ID-187806","2016 Fall",25,3.61,74,"2015-10-02","2015-10-06","2016-02-29",58012,0,44668,29395,28230,42912,"2016-02-25","2016-04-05",NA,NA,21.32,65859,2625,0.973,16,0.0061,NA,0,0,0,0,1,0,1,1
"App ID-187811","2016 Fall",18,2.8,25,"2015-11-30","2015-12-01",NA,58278,1,NA,0,0,0,NA,NA,NA,NA,64.98,91875,1903,0.9832,13,0.0068,NA,0,0,0,1,0,1,0,1
"App ID-187813","2016 Fall",25,3.86,84,"2016-03-10","2016-03-15",NA,58054,1,44668,29600,29600,41940,"2016-03-11","2016-03-22",NA,NA,52.5,53992,2987,0.9779,14,0.0047,624,0,0,0,1,0,0,1,1
"App ID-187827","2016 Fall",25,4,0,"2015-10-23","2015-10-29",NA,58504,0,NA,0,0,0,NA,NA,NA,NA,189.65,58012,25540,0.8952,55,0.0022,NA,0,0,1,0,0,0,0,1
"App ID-187838","2016 Fall",23,3.98,90,"2015-10-04","2015-10-19","2016-04-04",58102,0,44668,26600,26600,32613,"2016-04-18","2016-04-18",NA,NA,2.66,41554,31233,0.8977,362,0.0116,1671,0,1,1,0,1,0,1,1
"App ID-187842","2016 Fall",23,3.98,93,"2015-09-24","2015-09-28","2016-01-05",58072,0,44668,0,0,0,"2016-04-06",NA,NA,NA,58.62,53655,8032,0.9412,23,0.0029,1087,0,0,1,0,0,0,1,1
"App ID-187846","2016 Fall",19,3.65,75,"2016-02-11","2016-02-11",NA,58504,1,NA,0,0,0,NA,NA,NA,NA,189.65,58012,25540,0.8952,55,0.0022,10914,0,0,0,0,0,0,0,0
"App ID-187847","2016 Fall",18,3.02,41,"2015-08-19","2015-10-30",NA,58102,0,NA,0,0,0,NA,NA,NA,NA,2.66,41554,31233,0.8977,362,0.0116,1671,0,0,0,0,0,0,1,1
"App ID-187867","2016 Fall",30,3.92,88,"2015-12-01","2015-12-01",NA,58436,1,NA,0,0,0,NA,NA,NA,NA,102.62,44688,2028,0.9463,1,5e-04,NA,0,1,0,0,0,0,0,1
"App ID-187878","2016 Fall",27,3.66,81,"2015-10-02","2015-10-27","2015-11-16",55008,0,NA,0,0,0,NA,NA,NA,NA,191.26,55465,15081,0.9586,34,0.0023,1367,0,0,0,0,0,0,0,0
"App ID-187880","2016 Fall",29,3.55,0,"2015-10-31","2015-11-02","2016-02-01",55317,0,44668,18000,18000,0,"2016-02-23","2016-03-11",NA,NA,207.53,104774,20057,0.8963,84,0.0042,3007,0,0,0,0,0,0,1,1
"App ID-187882","2015 Fall",26,3.21,48,"2015-04-13","2015-04-13","2015-04-30",56270,0,43064,21702,18850,31993,"2015-05-01","2015-05-04",NA,NA,177.61,46500,959,0.5516,1,0.001,353,0,0,0,1,1,1,0,0
"App ID-187936","2016 Fall",28,4.09,0,"2016-01-04","2016-01-11",NA,53191,1,NA,0,0,0,NA,NA,NA,NA,499.98,69646,2920,0.9168,NA,NA,NA,0,1,0,0,0,0,0,1
"App ID-187959","2016 Fall",23,3.19,54,"2015-09-02","2015-09-21","2016-02-18",58554,0,44668,0,0,47758,"2016-04-18",NA,NA,NA,194.95,59908,23664,0.9264,44,0.0019,3275,1,0,0,0,1,0,0,0
"App ID-187969","2016 Fall",23,3.18,48,"2016-01-08","2016-01-27",NA,53022,1,NA,0,0,0,NA,NA,NA,NA,491.17,75407,19179,0.934,NA,NA,NA,0,0,0,0,0,0,0,1
"App ID-187998","2016 Fall",0,3.78,84,"2015-12-08",NA,NA,57105,1,44668,30800,30800,41764,"2016-02-05","2016-03-21","2016-04-15",NA,230.71,52517,23011,0.889,33,0.0014,NA,0,0,0,0,0,0,0,1
"App ID-188018","2016 Fall",21,3.91,89,"2015-10-22","2015-11-02","2016-01-07",56301,0,44668,29176,23000,40351,"2016-03-01","2016-04-14",NA,NA,152.83,52693,32895,0.849,64,0.0019,NA,0,0,1,1,1,0,1,1
"App ID-188021","2016 Fall",28,3.06,42,"2015-11-23","2015-12-08",NA,55378,1,NA,0,0,0,NA,NA,NA,NA,219.02,95024,28035,0.8301,77,0.0027,2154,0,1,0,0,0,0,1,1
"App ID-188075","2016 Fall",19,2.97,55,"2015-10-30","2015-11-13",NA,56569,0,44668,0,0,45195,"2016-02-22",NA,NA,NA,39.81,36761,1325,0.4196,5,0.0038,119,0,1,0,0,0,0,0,0
"App ID-188205","2016 Fall",23,3.38,0,"2015-09-07","2015-10-19","2015-12-14",55042,0,44668,18000,18000,10583,"2016-02-05","2016-03-11",NA,NA,225.67,105529,8830,0.9434,27,0.0031,1149,0,0,1,0,1,0,0,1
"App ID-188221","2016 Fall",23,3.35,57,"2015-12-08","2016-02-26",NA,56515,1,44668,29601,13850,47758,"2016-03-23","2016-03-28",NA,NA,63.77,51731,3111,0.9576,36,0.0116,130,0,0,0,1,0,0,0,1
"App ID-188237","2016 Fall",25,4,92,"2015-12-08","2015-12-08","2016-03-07",56223,1,44668,32471,19500,47758,"2016-03-03","2016-03-15","2016-03-08","2016-04-11",150.1,50469,1291,0.976,6,0.0046,138,1,0,0,0,1,0,0,0
"App ID-188262","2016 Fall",27,3.39,73,"2015-10-17","2015-10-28",NA,55025,0,44668,0,0,47352,"2016-02-05",NA,NA,NA,211.31,74248,23639,0.9505,41,0.0017,NA,0,0,1,0,0,0,0,0
"App ID-188270","2016 Fall",29,3.43,67,"2015-10-16","2015-12-09",NA,56549,0,NA,0,0,0,NA,NA,NA,NA,20.97,63591,4310,0.9791,83,0.0193,275,0,0,0,1,0,0,0,0
"App ID-188466","2016 Fall",25,3.51,78,"2016-02-11","2016-02-18",NA,59864,1,NA,0,0,0,NA,NA,NA,NA,814.76,37875,6567,0.6079,3,5e-04,NA,0,0,0,0,0,0,0,1
"App ID-188475","2016 Fall",22,3.53,74,"2015-09-09","2015-09-21",NA,59106,0,44668,15000,15000,15372,"2016-02-05","2016-03-09",NA,NA,571.91,82198,14084,0.8991,43,0.0031,NA,0,0,0,0,0,0,0,0
"App ID-188599","2016 Fall",23,3.62,81,"2015-11-24","2015-11-24",NA,58601,1,NA,0,0,0,NA,NA,NA,NA,284.04,70886,23643,0.9252,35,0.0015,2625,0,1,0,1,0,0,0,0
"App ID-188614","2016 Fall",23,3.45,62,"2015-12-16","2015-12-21",NA,58047,1,NA,0,0,0,NA,NA,NA,NA,10.18,89458,3858,0.987,54,0.014,576,0,0,0,1,0,0,0,0
"App ID-188744","2016 Fall",17,3.93,95,"2016-02-11","2016-02-17",NA,57752,1,NA,0,0,0,NA,NA,NA,NA,354.63,28365,1894,0.0296,NA,NA,NA,0,0,0,0,0,1,0,0
"App ID-188767","2016 Fall",19,2.74,39,"2015-09-08","2015-09-18",NA,57110,1,NA,0,0,0,NA,NA,NA,NA,229.22,65815,13531,0.8924,25,0.0018,NA,0,0,0,1,0,0,1,1
"App ID-188926","2016 Fall",30,4,97,"2015-10-31","2015-11-13",NA,54302,0,NA,0,0,0,NA,NA,NA,NA,453.95,36738,29699,0.7706,1,0,NA,1,0,0,0,0,0,0,0
"App ID-188965","2016 Fall",17,2.74,0,"2016-01-21","2016-02-09",NA,53218,1,NA,0,0,0,NA,NA,NA,NA,500.1,35901,42503,0.1358,1,0,NA,0,0,0,0,0,1,0,0
"App ID-189077","2015 Fall",0,3.92,0,"2015-05-06","2015-05-11",NA,98133,0,NA,0,0,0,NA,NA,NA,NA,1193.78,52663,46227,0.6723,NA,NA,NA,0,1,0,1,0,0,0,0
"App ID-189084","2016 Fall",25,3.71,0,"2015-09-04","2015-09-18",NA,56470,0,44668,0,0,47758,"2016-02-22",NA,NA,NA,80.65,45168,10522,0.9699,74,0.007,405,0,0,0,0,0,0,0,0
"App ID-189133","2016 Fall",29,2.69,78,"2015-09-06","2015-09-22",NA,72120,0,NA,0,0,0,NA,NA,NA,NA,859.29,60754,30921,0.8096,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-189151","2016 Fall",22,3.54,60,"2015-12-08","2015-12-08",NA,85382,1,44668,14500,14500,17696,"2016-02-05","2016-03-04",NA,NA,1219.42,63135,40792,0.8907,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-189164","2016 Fall",0,4,100,"2015-11-03","2015-12-08",NA,95301,0,NA,0,0,0,NA,NA,NA,NA,1379.43,48488,38007,0.6387,NA,NA,NA,0,0,0,1,0,1,0,0
"App ID-189168","2016 Fall",25,3.68,85,"2016-01-05","2016-01-05",NA,91321,1,NA,0,0,0,NA,NA,NA,NA,1421.24,57654,34576,0.7108,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-189235","2016 Fall",0,3.67,46,"2015-12-08",NA,NA,91786,1,NA,0,0,0,NA,NA,NA,NA,NA,51105,52152,0.5414,NA,NA,NA,0,0,0,1,0,0,0,1
"App ID-189262","2015 Fall",27,3.7,0,"2015-06-10","2015-06-24","2015-07-14",80918,0,43064,31445,25920,0,"2015-07-07","2015-08-04","2015-06-26",NA,681.35,60894,48407,0.8578,13,3e-04,NA,0,1,0,1,1,0,0,1
"App ID-189563","2016 Fall",20,3.35,53,"2015-12-08","2015-12-09",NA,49201,1,NA,0,0,0,NA,NA,NA,NA,686.24,51430,44842,0.8544,NA,NA,NA,0,0,0,1,0,0,0,1
"App ID-189676","2016 Fall",26,2.9,43,"2015-10-07","2015-10-26",NA,55309,0,NA,0,0,0,NA,NA,NA,NA,179.03,75287,18758,0.952,37,0.002,857,0,0,0,0,0,0,0,1
"App ID-189730","2016 Fall",19,3.84,85,"2015-12-30","2016-01-06","2016-04-04",55362,1,44668,0,0,47561,"2016-05-10",NA,NA,NA,178.2,76161,19010,0.9317,41,0.0022,1087,0,0,0,1,1,0,0,1
"App ID-189738","2016 Fall",29,3.68,0,"2015-12-08","2015-12-10",NA,56367,1,NA,0,0,0,NA,NA,NA,NA,146.11,66384,6557,0.9754,18,0.0027,NA,0,0,0,0,0,0,1,1
"App ID-189825","2016 Fall",18,3.38,25,"2015-12-15","2015-12-15",NA,58005,1,NA,0,0,0,NA,NA,NA,NA,20.24,80625,611,0.9902,10,0.0164,NA,0,0,0,1,0,0,0,0
"App ID-190120","2016 Fall",25,3.43,0,"2015-09-13","2015-09-28",NA,98028,0,NA,0,0,0,NA,NA,NA,NA,1188.95,88472,21232,0.8101,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-190130","2016 Fall",22,3.01,54,"2015-12-08","2016-01-18",NA,53223,1,NA,0,0,0,NA,NA,NA,NA,498.43,41462,28984,0.3798,2,1e-04,NA,0,0,0,1,0,1,0,0
"App ID-190176","2016 Fall",19,2.64,0,"2015-09-12","2015-09-28",NA,54937,0,NA,0,0,0,NA,NA,NA,NA,453.67,60413,19080,0.9419,NA,NA,NA,0,0,0,1,0,0,0,0
"App ID-190180","2016 Fall",30,3.19,0,"2015-10-07","2015-12-08",NA,53209,0,44668,0,0,0,"2016-02-18",NA,NA,NA,501.47,32376,45066,0.2669,NA,NA,NA,0,0,0,1,0,1,0,0
"App ID-190504","2015 Fall",22,2.85,31,"2015-04-11","2015-05-04","2015-05-19",60462,0,NA,0,0,0,NA,NA,NA,NA,569.86,78362,39041,0.8742,NA,NA,NA,0,0,0,1,1,0,0,0
"App ID-190638","2015 Fall",34,3.21,56,"2015-05-13","2015-05-13","2015-05-19",80016,0,43064,17000,17000,17409,"2015-05-27","2015-05-27",NA,NA,642.96,102646,45795,0.7952,9,2e-04,NA,0,0,0,1,1,0,0,0
"App ID-190639","2016 Fall",29,3.86,94,"2015-07-23","2015-08-19",NA,58523,0,NA,0,0,0,NA,NA,NA,NA,237.49,64639,3678,0.9899,5,0.0014,682,0,0,0,0,0,0,0,1
"App ID-190746","2016 Fall",29,2.9,43,"2015-12-22","2016-02-22",NA,57108,1,44668,0,0,36765,"2016-02-17","2016-04-11",NA,NA,234.01,88734,18729,0.9672,65,0.0035,NA,1,0,0,0,0,0,0,1
"App ID-190749","2016 Fall",19,2.86,44,"2015-10-07","2015-11-13",NA,57103,0,44668,24390,24390,38722,"2016-03-01","2016-03-15",NA,NA,229.79,53140,35856,0.8061,35,0.001,NA,1,1,0,0,0,0,0,1
"App ID-190755","2016 Fall",21,3.05,52,"2015-08-23","2015-09-30","2015-11-05",57106,0,44668,8000,8000,0,"2016-02-05","2016-03-04",NA,NA,231.03,58061,41763,0.9148,37,9e-04,NA,1,0,0,0,0,0,0,1
"App ID-191077","2016 Fall",17,3.27,38,"2015-09-04","2015-11-10",NA,29681,0,44668,25200,25200,42821,"2016-02-05","2016-03-07",NA,NA,1125.46,80602,50750,0.8529,NA,NA,NA,0,1,1,0,0,0,0,0
"App ID-191082","2016 Fall",23,2.92,35,"2016-01-05","2016-01-05",NA,55410,1,NA,0,0,0,NA,NA,NA,NA,213.34,98977,19793,0.9201,76,0.0038,NA,0,1,0,1,0,0,0,1
"App ID-191176","2016 Fall",25,3.47,73,"2015-09-29","2015-10-01","2016-03-24",55303,0,44668,29213,20710,44274,"2016-03-15","2016-03-16",NA,NA,167.76,67734,46812,0.9024,98,0.0021,1614,0,1,0,0,1,0,0,1
"App ID-191186","2016 Fall",29,3.94,86,"2015-09-23","2015-10-01","2015-12-14",56585,0,44668,21500,21500,0,"2016-02-17","2016-03-09","2016-02-01","2016-02-19",28.07,45357,1207,0.9321,14,0.0116,NA,1,1,0,1,1,0,0,1
"App ID-191194","2015 Fall",0,3.9,99,"2015-04-16","2015-05-04",NA,79924,0,NA,0,0,0,NA,NA,NA,NA,1152.33,41215,58743,0.8447,NA,NA,NA,0,0,0,0,0,1,0,0
"App ID-191197","2016 Fall",30,4,80,"2015-07-26","2015-09-17","2016-02-11",56546,0,44668,0,0,0,"2016-02-11",NA,"2016-02-01",NA,17.28,62500,315,0.9841,3,0.0095,NA,0,0,1,0,1,0,1,1
"App ID-191201","2015 Fall",26,3.46,66,"2015-04-20","2015-04-27","2015-05-01",56501,0,43064,31443,15500,0,NA,"2015-05-13",NA,NA,43.46,52268,16639,0.9237,179,0.0108,737,0,0,0,0,1,1,0,0
